wafer_id,die_row,die_col,wafer_old_fail_rate,wafer_old_fail_count,spatial_radial_dist,feature_272,wafer_die_density,feature_480,feature_243,feature_242,feature_33,feature_282,feature_245,wafer_die_count,feature_183,feature_246,feature_284,feature_58,feature_60,feature_109,feature_85,feature_325
W_F_0014,6,21,0.01915039690312134,0.029332844142988916,-0.01775704162171555,-0.027155006708058437,-0.03832732837339789,0.01218665941931401,0.0641819421388822,0.012889390150930897,-0.0248986591189539,0.00598283928400967,-0.03907547462883075,-0.016337356543849296,0.04017817653514575,0.0028353945611816634,-0.016207888104817048,-0.03387916655094456,0.032922270899591856,-0.017937235623264523,0.07462080934843461,-0.008977392421269227
W_F_0014,6,32,0.005208328855294244,0.025074614199396626,0.04723733166116039,0.02243874936204602,-0.05273546900340806,0.05292778783194575,0.013203801819175387,-0.0019853650214759155,0.09035632297675854,-0.012697165094787868,0.016110572301600734,-0.00970288008255081,-0.038583425568743064,-0.02736355679636058,-0.04891853104483283,0.047229930172485626,-0.0277586361757791,0.00703920467167919,-0.024756639212799938,0.004484781977290857
W_F_0014,7,14,0.011590222262808878,0.024804254663342403,-0.001643901138336261,-0.04179952037115664,-0.05246729330311416,-0.016503222041865172,-0.03273967987129414,-0.01108590298506419,0.09063446835146774,0.04394267651103105,0.03947228807327532,-0.004649564842029708,0.0006873507743240729,0.03504490413013925,-0.02416789505191368,0.04358491556300013,-4.324947660651942e-05,-0.022042834042387237,0.06260461073944786,-0.010941313556120123
W_F_0014,8,32,0.0196884198749495,0.015139653945207466,0.02825386879802474,0.08655538400828983,-0.03730487431953559,-0.029443632998838665,0.0027472809484089212,-0.02049953685267908,0.11055122984779144,-0.012838170488049801,-0.05627071437810521,-0.007020413013637578,-0.02731259841418899,0.03669450614586326,-0.0020094330764702587,-0.023641136077102897,0.012962475829488167,-0.010769181937013827,-0.037571327262856676,0.05141315637021239
W_F_0014,8,34,0.01988710165610787,0.025789048281307635,0.029423363657805814,-0.0356712678600955,-0.06591538100071177,-0.009636884477768969,-0.031067877363484608,-0.010673509624420614,-0.05557775665535344,-0.015885115807843603,-0.008920655925396197,-0.010077282090248907,-0.03401257843875947,0.01967640289115993,0.017956387187192956,0.0534038868066744,-0.044904107260053845,-0.023224248232518032,0.0853858627146791,-0.01310699917923422
W_F_0014,9,22,0.010663759351865658,0.026904920299409742,-0.04068406314011958,0.03919476003717698,-0.05058700828116989,-0.039153414220682074,-0.03234857026198687,-0.0006377227111700371,-0.0002851456049937418,0.028346806028142664,-0.028213494925113963,-0.0016021770649203035,0.04175204520123426,-0.012132319050243182,0.027807107658194535,-0.028997420674550446,0.043886331350189725,-0.005776643292218996,0.04961160586750886,0.01618610615647407
W_F_0014,9,24,0.013727419072857268,0.02512724535366572,-0.007714564504143577,0.04872372345926523,-0.048737228347975885,-0.03159540838985546,-0.04121164454392914,-0.030913689714417953,-0.04654256658855207,0.0068700655407787125,0.0010446884368185993,-9.717204997523638e-05,0.012354574080642541,0.05213706604067508,-0.02449077072592154,0.05098481491884559,0.010034629259948885,-0.0497378881571788,0.04078428222560398,-0.023896205499282466
W_F_0014,10,13,0.013238426338633761,0.028723639687339167,-0.01666968171391751,0.049988740016408996,-0.08116751276810688,-0.012113585895727483,0.006800982836613586,-0.02535613094335605,-0.0573696302515215,-0.046590566815629945,0.027527219494661057,-0.007818001407732282,0.05598897056840967,-0.01278438777573711,0.0002833343023719546,-0.0205427408554029,-0.007776807009702948,-0.005657052986318254,0.08114482421169662,-0.012900851009729644
W_F_0014,11,12,0.0019953717480755435,0.03045517365410389,-0.006395160034199743,0.012800570847536361,-0.046479929402388646,0.0419333233170207,0.0585357621793419,0.010915197238173193,0.03172843624411614,0.05675942688130943,-0.03171793670369388,-0.014833933133412826,-0.04119811950513016,0.015590517556598281,0.005276543489046601,0.029962121505972092,-0.004590552730905086,-0.04099441573486115,-0.0288516891925796,0.024804341020553542
W_F_0014,12,12,0.0071905799634387904,0.03028747995105896,-0.029032865868700037,0.009602590480770397,-0.0356159086132173,-0.00952726480943436,-0.020230688554292112,-0.021680718629184532,-0.0389526765819881,-0.02553824121684315,-0.03712161239566875,-0.012093351247187916,0.04149951212690038,-0.042239841056460205,0.016195781797266943,0.030951716451778508,0.042490487656751064,-0.04022691916713606,0.043672000587556804,0.02804577682810434
W_F_0014,12,15,0.007499877951245899,0.02386501978034804,-0.040713678765430424,0.004761940940147494,-0.040439315869021955,0.03157125594359338,0.06759160271867481,-0.006718206362873217,0.076592171778101,-0.01465398939343187,-0.05656930275276936,-0.009522752997062997,0.03480860126970767,0.036240283817519335,-0.01204865775858631,0.02592461693605673,0.00037857859850528176,0.0625119507199158,-0.0402011614643745,-0.02772122406147049
W_F_0014,12,33,0.007352728841830037,0.02661624307140112,0.029321532835783638,0.06370621270850316,-0.04798030020290707,0.021928601926078522,0.03269844118646199,0.026104373621249326,0.008047164936035354,-0.005737144444666603,0.009792924127540986,0.0001825447381476556,0.06659074894048823,0.05932089389267309,-0.0043218932735532845,-0.025465071982116734,0.03463629858221578,0.054578359290970366,-0.03775700669288959,-0.04077441729173116
W_F_0014,13,2,0.015637696725028065,0.024605303670269012,0.04013084584223089,-0.040333409651289946,-0.039468314370569815,0.057423395518141365,0.042638809526571404,-0.040206615086837,0.12677874849453985,0.0354358004735913,0.036281137841179124,0.005636893370147627,-0.06253913580109947,0.003956497031753462,0.00276634491347923,-0.03337076853411182,0.06366389039583302,-0.01834498868684293,0.06022506010288919,0.03483952423398059
W_F_0014,13,12,0.007838441559477822,0.02528989166600867,-0.019889138246940313,-0.02800555828724851,-0.05788425825332284,0.04131022490638534,0.03705186343717987,-0.040305499830681324,-0.05504271600008763,0.0067971925015765326,-0.02913567158746724,0.008045301948198382,-0.04704760185921836,0.03146322921914749,-0.0023915647752396282,0.024817166655618794,-0.028818184224438315,-0.014101749312447695,0.07646086291721674,-0.01676763660024606
W_F_0014,13,18,0.006072185583795842,0.030844833694619534,-0.07894575341547243,0.020648015018648852,-0.057915933289126705,0.04775906471264573,-0.016794993373265482,0.04038524830615989,-0.0444822343601739,-0.05784664197046282,-0.04373237924909104,-0.01708303802303409,0.05606846097768799,-0.011125661485019455,0.0277976123096893,-0.027999537069093892,0.045655734756056464,-0.01375928100795669,-0.03694248042992695,-0.040632360025057525
W_F_0014,13,36,0.0058276992659624105,0.02904509997815247,0.04004128113265385,-0.054055903321044464,-0.06494850097755504,0.05665527640156055,-0.06334147300006146,-0.009638279623600136,0.0007429241465154361,0.0027187624288207814,-0.05859226017902866,-0.005964257935157645,0.04278271852998653,0.011425056500899424,-0.03519015158048371,0.032651441894549,-0.04491369975318591,-0.04958280547656657,-0.027274995706200005,0.020605757321896657
W_F_0014,13,37,0.028516450016368412,0.025990319016690012,0.03262244068652733,0.0019952765054314535,-0.05615772132541261,0.03165351864630018,-0.05064218263505482,-0.014711017392644604,-0.05593899449413674,0.04537243235335036,0.025154001409419174,-0.0037092196238281286,0.06276557206691415,0.05148526140421933,-0.019252837968247314,-0.02191738306612526,-0.0029814670160868695,-0.0834113517067032,-0.02301956287791022,0.05752676169756967
W_F_0014,14,11,0.0014998305067425153,0.028862331954421085,-0.02292507369713778,0.007876970849324833,-0.04702805607770502,-0.03088215203824083,-0.029660539190111208,-0.03702986938657346,-0.043922841935603,-0.04230050339734625,-0.024447454183867887,-0.00467988921914375,-0.06813915777528791,0.0206922142767164,-0.009972348537225867,0.05966304915268138,0.03837670555778273,-0.005063773635584734,0.09043171339576805,-0.011582618054448534
W_F_0014,14,24,0.004939537450827417,0.02485352040508821,-0.0633508108266486,0.020331890224473344,-0.05040822659227391,-0.03911942884214308,0.05000094877017573,0.036350063866952,-0.04884131482911662,0.02589036877997435,-0.03010892930674319,-0.017576035055398394,-0.0360986490917475,-0.03669184499621335,0.018266579088913347,0.05692680047032932,-0.021610197831391925,-0.020990357829212273,0.04164048200657515,0.04154977988117123
W_F_0014,14,34,0.020514206023463807,0.02872509861829252,0.03896124195578823,-0.04820916705078264,-0.06458212567315998,-0.012275283802545773,-0.013004763543593903,0.04172364577265706,0.11821027001913104,0.030558102923844244,0.01763988232458367,-0.0024150995633502636,-0.030362527081153817,0.0014742664598219536,0.026528576527302446,-0.013402999023551567,-0.02289689474075908,0.0666363773568497,0.1073314827520577,0.01770929842175343
W_F_0014,14,37,0.008146343204267452,0.02808241258202653,0.045067870151806876,0.05537387647272394,-0.06608631853736321,-0.01921048453328794,-0.0350256486467971,-0.025056658654312298,0.06891728993859,0.017877884626095013,-0.03941134124061947,-0.008013072996340577,-0.06535546813530833,0.02140881794300656,-0.013377407428699396,-0.015762060832448382,0.001124966675307415,0.05566423010867359,0.004101919924957256,-0.026298276674205808
W_F_0014,15,4,0.0036367812951905395,0.016585217432954564,0.025993006610571613,-0.031569714288279864,-0.05079270085057228,-0.017970133065418697,-0.05453228803667834,-0.04214383240257362,-0.04111917270694967,-0.06479712553124602,0.03594396760039952,-0.010349381236272479,-0.029278124032151336,0.017484248861541235,0.04433666661806281,0.05641835452376843,-0.0421607902856411,-0.020519967160702417,0.013506897386202848,-0.008510562017386822
W_F_0014,15,8,0.0009859470006766994,0.02474659827151478,0.0030314939562235475,0.015358826874712395,-0.036623676559649904,-0.04128951455968793,-0.026584016625433436,-0.040206972685228645,-0.0033611324908174784,-0.01481703195315364,-0.013491443277982242,-0.005557081850685312,-0.02180475406464536,0.021832212566186976,-0.02958417051452055,0.04806262787092102,-0.0004209195949783091,-0.036563479823734764,0.09860876042109644,0.044116777872538024
W_F_0014,15,32,0.009734043477802644,0.02873511244776549,0.0013489251014585537,-0.043587673187628795,-0.0512429340517318,0.03869861957381224,-0.017548082266497324,0.008936038007482536,0.09191848084295053,0.04822760591261851,0.041410559599152116,-0.02065830881621269,-0.029955690951115374,0.0004966712203803556,0.02383208031605976,-0.01126260825626645,-0.034602741297770946,-0.02726682716801064,-0.03457627535485355,-0.02546014171909079
W_F_0014,16,13,0.012007130971743895,0.0261919876194702,-0.076081880751371,0.009232868179605376,-0.05422813045103935,0.04672078762621014,-0.04963752228513297,-0.010474341149393858,-0.005319015409764596,-0.07901248497608249,-0.03250313808591377,-0.010912156219031258,0.07839066855280243,0.05386651184248776,0.0008771180415308436,-0.037886341912176984,0.027952239224217024,0.10348941472336955,-0.016513451663982208,-0.0403265683466712
W_F_0014,16,23,0.006898211190336756,0.030172360182663505,-0.046592387118833664,0.08355404368732224,-0.07026373624844584,-0.004593289843344939,0.04642406870657544,-0.03570685619788533,-0.05044251721492104,0.04661574735947566,-0.03714790749084327,-0.006491430189297636,-0.050631558462984734,0.05341750035939553,-0.0046640025088068365,-0.028684895018248124,-0.022632646206084482,-0.015664471745678667,0.07584831479565765,0.05380025716006242
W_F_0014,16,27,0.00961896629971689,0.023606518757125026,-0.049294250452377494,-0.025220253585414347,-0.062382795300970066,0.044673094179053206,0.029953033193668873,-0.027295558410755216,0.015626944551143787,0.02561009121217112,0.01790723519690763,-0.012884066167628777,0.11044448541784192,0.03698297233112266,-0.04935296765844728,0.05989775009673364,-0.02272789522102756,-0.07155213534859886,-0.03269363908958692,0.02344174049699705
W_F_0014,17,22,0.0024472907897288656,0.02511423397975422,-0.0872798294295862,0.019751637025714672,-0.05825392215501591,-0.029368703786504757,0.04881365342730334,0.04369957551275307,0.08047426690393393,0.01173524747870112,0.022402821016246813,-0.02063043759135155,-0.007113601571796263,0.020637557333709554,-0.016681861337732667,0.05685744718438294,-0.004691907571667686,-0.0716058557390932,-0.02696964978868721,-0.008943779270375957
W_F_0014,18,24,0.0035446925916316663,0.025268277759557197,-0.06858197720922345,0.02464734349269969,-0.05026186114016596,0.04255181361425304,-0.018534727785297446,0.02445232194090099,0.018590855081670847,-0.004002294534732564,0.05230185104376252,-0.018667520518932678,0.06798778907875355,0.029782841796011452,0.039138592214720005,0.053846083301792955,-0.01888458974723918,-0.0553238951610493,-0.02926281107338193,-0.023277708402949366
W_F_0014,18,39,0.011396410711745072,0.029859984068728584,0.06046092507569003,-0.0005307331678308395,-0.04921660217432747,-0.02408604842147801,0.055650138838522704,0.010170682957117089,-0.07170456769015972,-0.04958951144416871,0.03173179943048148,-0.0063640492795113725,-0.06635215894497241,0.020920609384835576,0.026596292928257555,-0.0430534887936235,-0.01247689141484835,0.0628669264735118,0.06668496272009827,-0.035120855365832315
W_F_0014,20,8,0.0053310117304444776,0.029937702170250362,-0.009677790982567134,-0.04384231014693528,-0.0588111910941958,0.050589622951719274,-0.05527655878576474,-0.02892848717337286,5.5707604874256206e-05,-0.023848204977013027,0.023232266964196235,-0.011741708368407353,-0.05959580166361243,0.003598904846606073,-0.007653949863824936,0.03449335936770579,-0.0013668708598008512,-0.006758217253264887,-0.0333599241224572,-0.011412865733196527
W_F_0014,20,27,-0.005024027971034549,0.01905531742579827,-0.05083822338073313,0.057138656845646466,-0.07125812523476524,0.06251680307812749,-0.02728335737907136,0.03131238706437164,-0.059507702782702336,-0.05563067697353836,-0.030351247735369707,-0.021451302031558074,-0.048029195355404536,0.03490256875813503,0.03259086923328574,-0.03681559891420133,-0.02792714116663642,-0.027772052287027192,-0.019459735543666826,0.014330588506016454
W_F_0014,21,6,0.006030265954785188,0.024345317574530442,-0.0008309891840834424,0.042645518190410604,-0.06320225718391072,-0.048112229023198005,0.0142944098063876,0.03829730954506824,0.05862418128501085,0.03653798518374355,0.022463795422509047,-0.003924159948466547,0.02446685479327583,0.018143990481982012,-0.008396795713733066,0.009682425863258036,-0.015427106736390167,-0.022295219629593813,-0.039900231720748074,0.06223613106817057
W_F_0014,21,32,0.020743599717837364,0.02584326733162816,0.005412682549825757,-0.0385125915642619,-0.05557948978478932,0.06015391396701266,0.06068244826389546,-0.024783923605874995,0.0018704924489818574,0.045970805883036196,0.0076329657143351295,-0.009940526780450211,0.09203863932449122,0.0367792698944606,0.056962941805575484,-0.03992007146443963,0.03641529351162901,-0.05851709051488717,-0.025604024340999024,-0.04269557152714709
W_F_0014,21,36,0.012624246327073098,0.02521580723275737,0.032993547105788425,-0.03526671010829395,-0.07653578334971044,0.023284978944211145,-0.043932428109171966,-0.03575590147369219,0.0637485832780123,-0.036980686338579316,-0.04874429377139719,-0.008653332526458779,-0.0426829717240055,-0.04537042317513275,0.042033412583092254,-0.01222931863431403,-0.06620254253733923,-0.016531166725962623,-0.022625782684652374,0.03310082362666017
W_F_0014,22,35,0.005987426049865642,0.029597928244302386,0.05405275298223054,-0.03755742535859676,-0.04097873298924079,-0.011522123295729969,0.030989533772693915,-0.04511602233866525,-0.04515085514935463,0.0330231870193069,-0.05088576288635981,-0.0056692227640595585,-0.03583662605813328,-0.030735408075550138,0.018614492415923188,0.021627789140629555,-0.015962754200948955,0.10475877441653737,0.010073137605115181,0.011971772877283638
W_F_0014,23,1,0.022651402764061652,0.030123058004677034,0.03797433784437435,-0.05125657454129546,-0.057137632831797965,0.058619734229815805,-0.05199327780545962,0.033711672180247544,-0.061500586300032134,-0.0013703370856670742,0.020650831029445812,-0.020210023742299264,-0.04285167979364579,0.017045822875188032,0.03797296325955773,-0.04208071856720052,0.05121366230740383,-0.026971955738550928,-0.0189282592715064,-0.01795409217522028
W_F_0014,23,14,0.015505303467646071,0.02620417835222933,-0.030972577519447195,0.01851275507030339,-0.06698764276598583,0.043662450227801824,-0.035808950383395315,-0.0024180189475256305,-0.04579311826280092,0.034365621929422406,-0.05001702268257388,-0.009087513643614212,-0.009670887107920285,0.0013103269191888155,-0.012770872320839939,-0.02898709941368771,-0.030765781019472947,-0.007296594783430759,0.07572231085692281,-0.046879019489433946
W_F_0014,24,2,0.018628348308198386,0.013895973349076121,0.03388628093808018,-0.06421656048148279,-0.036320549387813254,0.07290304519046464,0.02629978628040154,0.0030373005839736764,0.005084676309300275,0.029451508040025536,0.01767948977799635,-0.006824424572159685,0.05350270824461336,-0.028923288892612833,-0.011384274080507075,-0.026920161286221277,0.005497286558008467,0.05415720272354237,-0.021469196348631276,0.04988819486616758
W_F_0014,24,20,0.023262339154226847,0.024627934982218613,-0.0602674528976771,0.06707082043852067,-0.05556203152959955,0.0713390692745854,0.03442295686935889,-0.05142444893054676,-0.06146928987980409,-0.013423628056369659,0.022914007525919256,-0.015797383707510975,-0.020587439467031766,-0.005471257167755773,-0.012975722484374747,-0.02651132417907099,0.051305616045732305,-0.0027197842707626647,0.05620317787280462,0.0499229013732951
W_F_0014,24,27,0.0021548401930144958,0.018851769976829417,-0.04883188136193698,-0.029681782738004283,-0.03968728879640006,-0.013923488022147216,-0.041342413678747206,-0.03448044170077479,-0.023287923755903835,-0.016994539823327763,-0.03897324350630067,-0.005688968770180032,-0.03866394509345807,-0.06617266407883536,-0.006961366824672917,0.055851899066476765,-0.013426323191176509,-0.056169781297269,-0.030666547546575988,-0.024780770744441263
W_F_0014,25,6,0.00538236140350657,0.0233802769440643,-0.028940291292414166,0.017087836623474885,-0.06500184992847016,-0.03546510742130231,-0.04768517656828348,-0.04190161972993728,0.02427015130146547,0.0007043407997964876,0.033881539796869045,-0.007621589438428481,-0.017433019005606742,-0.05268686892816803,-0.025650313815450753,0.0335733255700645,0.0013205926835199613,-0.02329042597253838,-0.017208208177275794,-0.027262884634715694
W_F_0014,25,19,0.0031841401757934707,0.0303216825444165,-0.07018054828333511,-0.04059980778796065,-0.04849811983816523,-0.021553254397189293,-0.043001144369152464,0.026708999475816602,-0.03116644661112975,0.03420388072281913,-0.05447285743851394,-0.03192346834337613,0.04508640373577048,-0.04787833002134273,-0.003102317346562708,-0.02212974709869517,0.05012842073582721,-0.05829273712598182,-0.05414810145222075,-0.024709813659501586
W_F_0014,27,13,0.01206806504980293,0.016347544353513706,-0.04267282755384387,0.06173286201649807,-0.03302655772915025,0.03984542072313868,-0.05550378546402566,0.04435107569375336,0.022658545861281902,0.0491202159822165,-0.043571917885529665,-0.002132356605150169,0.03510677228788262,0.053056165215994856,0.03556093766632653,0.03129363603531186,0.032985401835887135,-0.016185630083326335,0.03124444354264278,0.06722093228572146
W_F_0014,27,34,0.01469853858275383,0.02985210912954752,0.034177892876148745,-0.04160165027612277,-0.07670909965222275,-0.018204028164212193,-0.017771860276009153,0.04168707858199901,-0.04734015745169262,0.03175970940290552,-0.03342563884914808,-0.017900047199560287,0.05478473407425318,-0.028897050153014553,-0.02356316370544042,-0.009510222386010661,0.002422452849747201,0.08756989991775654,-0.016253070199237697,0.01703977680465592
W_F_0014,28,32,0.01249314338916223,0.02390839833535898,0.012689259806958777,0.06335688391465866,-0.06533001800803205,0.10018709476386117,0.07277731350440558,-0.0054189596301160705,0.038213209061048435,0.03362511032834943,-0.04116322921890758,0.006580187973173119,-0.0786007090684288,0.03787170332715544,0.006141050632596928,-0.021405171364201506,0.0003814347184519137,0.028872796490322376,0.0555035116409125,-0.02112816221483247
W_F_0014,29,13,0.0021096711033438014,0.031920892630546815,-0.029138030206577178,0.001881831367606477,-0.04961473729389413,-0.02076815134077459,-0.03918899708473217,-0.025013759756106767,-0.031215322425672112,-0.021978895812248565,0.004811476816102581,-0.013217359275698235,-0.02975395144083221,0.04897662926456251,-0.021784078566942724,0.03763291798694097,-0.00022735619545977435,-0.0026939997770868743,-0.026624627262934623,0.04654834247028171
W_F_0014,29,24,0.0037529151630622446,0.029239768301682335,-0.06188405891408146,-0.047354705217346735,-0.04775164513064828,-0.04625142489706277,-0.022800964092286095,0.00962983360286356,0.000284875665229015,0.03391975135614172,0.005347920946850296,0.004995651643161681,0.06117506122691663,-0.005182344815383316,-0.017125999216763096,-0.02967240995988889,-0.02250335473087382,-0.029593693810789162,0.005333637466851952,-0.01843247394135338
W_F_0014,29,26,0.006466480416166978,0.01666845572622979,-0.017446823124210968,-0.05620301472527926,-0.05202904844900316,0.02875921186456749,-0.051111038213118375,-0.0017010841931793996,0.07052255623582426,0.004946094141156016,-0.01667845842460139,-0.007802197953854733,-0.060100967910260795,0.01403493125180677,-0.011018419185564086,0.013411981880348247,0.07924168694569574,-0.05152426000168928,-0.03001640231361195,0.016734034829776683
W_F_0014,30,14,-0.00926160049944242,0.029713046691700936,-0.027382381193333413,-0.02783152852079722,-0.05416501049638424,-0.041757526126191755,-0.028116551532315678,0.019332893442730644,0.04529826699056233,-0.07577399830511763,-0.0200973088081849,-0.011456608352810819,0.06305072017656244,0.05544486578845666,0.025894052957127718,0.06098065746891966,-0.010847657133079884,0.041969426873168375,-0.005564157378766931,0.0004887246397549304
W_F_0014,30,15,0.0025986174167220905,0.026043324169389957,-0.028750817355155396,-0.054759015137264624,-0.044572970858526996,0.06708289928189733,0.04326401585414923,-0.041227881726708944,-0.06515315354695493,0.007305832468401399,0.04660357891467934,-0.00720625895350176,-0.034373003742878445,0.01646854857125897,0.026948312680941975,0.035967181865413485,-0.01875357594582159,-0.07711600108253838,-0.02322352235354252,-0.023349431054145338
W_F_0014,30,16,0.001532453610175723,0.026245566616391616,-0.034995816921164956,-0.03540550856457965,-0.04101471241348118,-0.02921636769992729,0.03266357565556107,0.05313206498146193,-8.55271625525771e-06,-0.024978945350878252,0.03032588754823229,-0.005321853266662312,-0.02330655396057644,0.004545287452255984,-0.012353297101036187,-0.026597574746257988,-0.019124145937568893,-0.04256749978236089,-0.0060530467044938524,-0.006034284099325885
W_F_0014,30,18,0.01026912847497137,0.03165232055000268,-0.03397794200122123,0.03764283747262298,-0.03957729033177172,-0.04955327753498936,-0.04907706793800373,-0.03566200984257127,-0.041541438208970716,-0.056507269989225624,-0.016892620157248038,-0.013389238404358319,-0.040031815134138934,-0.024308853274008578,0.01904135578399685,-0.006002076494542727,-0.039226503552758994,-0.003017772689159491,-0.0038578158653176492,0.0014300108354363338
W_F_0014,30,22,0.006729168155398448,0.030621150953089454,-0.016203601707622466,0.010430518988515698,-0.034482737153751684,0.0499334213801438,0.04905892268699479,0.04033280790533856,-0.04616962292501128,0.012660343282692626,-0.05551365827194102,-0.011566899649155181,0.021591993416128503,0.03794776316908031,0.004405452376827759,0.048704665794004676,0.03132043746084554,0.020428367774944212,-0.03127394783612819,-0.04230016288295804
W_F_0014,31,5,0.0040412443606669506,0.030290509031925393,0.03314306142840414,0.07827288808654935,-0.05824258654387769,0.049591603882488226,-0.04208035928635031,0.06274507548027398,0.1039011231363596,0.03444725364699594,0.031655800657622205,-0.01731012913475021,-0.04429353086377377,-0.02601622306525926,-0.03063016557702914,0.046502283419984684,0.03210171090597035,-0.00649002297675176,0.09395710736454671,-0.0009769986675932471
W_F_0014,31,16,0.013248266733629556,0.02325485985100652,-0.013941480197080955,-0.03994830884090426,-0.07556111954156143,-0.03420750937471938,0.04106416015007597,0.052148814733453654,0.02143615512544434,0.02953491269551014,0.02438301952739954,-0.013057021406688699,-0.024707488505771008,0.010201560559917715,-0.01318846817273265,-0.0276308206520772,0.05931098254881164,-0.01560862865309843,0.05926371820194766,0.033155608850504135
W_F_0014,32,5,0.026054306177510794,0.02913002680058,0.032505774793397293,0.007606132956859161,-0.051097355224780865,0.03271239241315946,0.051169880868255614,0.05377066470716526,0.05754278360857024,0.06823159258669348,0.026633000333356145,-0.0032764688481577214,0.04282742273606495,0.011305147772588458,0.018228173563572647,-0.018118998049065735,-0.02290724409094719,-0.01751371936437003,0.048474961548733424,-0.028806962066427483
